reading_rank,selection_role,paper_id,queue_id,title,source_action,artifact_role,url,destination,source_authority,resolution_reason,broad_source_path,broad_source_format,primary_url,full_text_url,doi,screened_credit
69,PRIMARY,P0305,RGFF376765D4FA25D6,Predicting cognitive scores with graph neural networks through sample selection learning,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0305.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0305.pdf,PDF,https://doi.org/10.1007/s11682-021-00585-7,https://link.springer.com/content/pdf/10.1007/s11682-021-00585-7.pdf,10.1007/s11682-021-00585-7,NOT_ASSESSED_AT_BROAD_LEVEL
73,PRIMARY,P0374,RG86DA247B35C3DF85,When Dynamic Data Selection Meets Data Augmentation,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0374.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0374.pdf,PDF,http://arxiv.org/abs/2505.03809,https://arxiv.org/pdf/2505.03809,10.48550/arxiv.2505.03809,NOT_ASSESSED_AT_BROAD_LEVEL
75,PRIMARY,P0464,RG2A2A999CD9DBC07B,Mechanistic Data Attribution: Tracing the Training Origins of Interpretable LLM Units,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0464.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0464.pdf,PDF,https://doi.org/10.48550/arxiv.2601.21996,https://arxiv.org/pdf/2601.21996,10.48550/arxiv.2601.21996,NOT_ASSESSED_AT_BROAD_LEVEL
76,PRIMARY,P0431,RG9E8D0DEFF0281A38,Exploring 3D Dataset Pruning,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0431.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0431.pdf,PDF,http://arxiv.org/abs/2603.00651,https://arxiv.org/pdf/2603.00651,NOT_REPORTED_BY_SOURCE,NOT_ASSESSED_AT_BROAD_LEVEL
77,PRIMARY,P0019,RG407CD6578E5B48CD,Investigating Multi-source Active Learning for Natural Language Inference,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0019.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0019.pdf,PDF,https://aclanthology.org/2023.eacl-main.160/,https://aclanthology.org/2023.eacl-main.160.pdf,10.18653/v1/2023.eacl-main.160,NOT_ASSESSED_AT_BROAD_LEVEL
81,PRIMARY,P0003,RGBB8E4E864A80CC35,GRAD-MATCH: Gradient Matching based Data Subset Selection for Efficient Deep Model Training,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0003.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0003.pdf,PDF,http://arxiv.org/abs/2103.00123,https://arxiv.org/pdf/2103.00123,10.48550/arxiv.2103.00123,NOT_ASSESSED_AT_BROAD_LEVEL
82,PRIMARY,P0379,RGD6236EB3C8AFB0E1,Open-set Label Noise Can Improve Robustness Against Inherent Label Noise,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0379.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0379.pdf,PDF,http://arxiv.org/abs/2106.10891,https://arxiv.org/pdf/2106.10891,10.48550/arxiv.2106.10891,NOT_ASSESSED_AT_BROAD_LEVEL
84,PRIMARY,P0244,RG9202ADA415606F0D,Data Pruning in Generative Diffusion Models,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0244.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0244.pdf,PDF,http://arxiv.org/abs/2411.12523,https://arxiv.org/pdf/2411.12523,10.48550/arxiv.2411.12523,NOT_ASSESSED_AT_BROAD_LEVEL
86,PRIMARY,P0302,RG68265A9BE3EB5FAF,Deep Learning on a Healthy Data Diet: Finding Important Examples for Fairness,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0302.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0302.pdf,PDF,https://doi.org/10.1609/aaai.v37i12.26706,https://ojs.aaai.org/index.php/AAAI/article/download/26706/26478,10.1609/aaai.v37i12.26706;10.48550/arxiv.2211.11109,NOT_ASSESSED_AT_BROAD_LEVEL
87,PRIMARY,P0085,RGD85FC74B4BBA0C70,PRISM: Self-Pruning Intrinsic Selection Method for Training-Free Multimodal Data Selection,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0085.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0085.pdf,PDF,https://arxiv.org/abs/2502.12119,https://arxiv.org/pdf/2502.12119,10.48550/arxiv.2502.12119,NOT_ASSESSED_AT_BROAD_LEVEL
89,PRIMARY,P0270,RG8567435198F1DCE7,Improved Hard Example Mining Approach for Single Shot Object Detectors,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0270.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0270.pdf,PDF,https://doi.org/10.1109/icip46576.2022.9897806,https://arxiv.org/pdf/2202.13080,10.1109/icip46576.2022.9897806;10.48550/arxiv.2202.13080,NOT_ASSESSED_AT_BROAD_LEVEL
90,PRIMARY,P0355,RG51C5A93D0C5D87EA,Competence-based Curriculum Learning for Neural Machine Translation,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0355.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0355.pdf,PDF,http://arxiv.org/abs/1903.09848,https://arxiv.org/pdf/1903.09848,10.48550/arxiv.1903.09848,NOT_ASSESSED_AT_BROAD_LEVEL
91,PRIMARY,P0456,RG255C26ED82A4C79E,Calibrated Semi-Supervised Models for Disaster Response based on Training Dynamics,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0456.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0456.pdf,PDF,https://doi.org/10.59297/5xkjq067,https://ojs.iscram.org/index.php/Proceedings/article/download/171/141,10.59297/5xkjq067,NOT_ASSESSED_AT_BROAD_LEVEL
92,PRIMARY,P0450,RGD2A3FE973E21A100,A Novel Multiview Sampling-Based Meta Self-Paced Learning Approach for Class-Imbalanced Intelligent Fault Diagnosis,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0450.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0450.pdf,PDF,https://doi.org/10.1109/tim.2022.3214628,https://eprints.lancs.ac.uk/id/eprint/178328/1/A_Novel_Multiview_Sampling_based_Meta_Self_Paced_Learning_Approach_for_Class_imbalanced_Intelligent_Fault_Diagnosis.pdf,10.1109/tim.2022.3214628,NOT_ASSESSED_AT_BROAD_LEVEL
94,PRIMARY,P0151,RG7DE7A2339D02CD1E,PARS: Pseudo-Label Aware Robust Sample Selection for Learning with Noisy Labels,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0151.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0151.pdf,PDF,http://arxiv.org/abs/2201.10836,https://arxiv.org/pdf/2201.10836,10.48550/arxiv.2201.10836,NOT_ASSESSED_AT_BROAD_LEVEL
95,PRIMARY,P0105,RG1D0D158917FDF956,Smart Cuts: Enhance Active Learning for Vulnerability Detection by Pruning Hard-to-Learn Data,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0105.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0105.pdf,PDF,http://arxiv.org/abs/2506.20444,https://arxiv.org/pdf/2506.20444,10.48550/arxiv.2506.20444,NOT_ASSESSED_AT_BROAD_LEVEL
96,PRIMARY,P0061,RG9C9AD73F23D54116,Learn the Time to Learn: Replay Scheduling in Continual Learning,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0061.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0061.pdf,PDF,http://arxiv.org/abs/2209.08660,https://arxiv.org/pdf/2209.08660,10.48550/arxiv.2209.08660,NOT_ASSESSED_AT_BROAD_LEVEL
98,PRIMARY,P0166,RGC4A44E0A1148CFB4,Transfer Learning With Intelligent Training Data Selection for Prediction of Alzheimer’s Disease,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0166.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0166.pdf,PDF,https://doi.org/10.1109/access.2019.2920448,https://ieeexplore.ieee.org/ielx7/6287639/8600701/08727911.pdf,10.1109/access.2019.2920448;10.32920/22734281;10.48550/arxiv.1906.01160,NOT_ASSESSED_AT_BROAD_LEVEL
99,PRIMARY,P0238,RGADDFA268E7143B7C,A Bayesian Approach To Analysing Training Data Attribution In Deep Learning,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0238.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0238.pdf,PDF,http://arxiv.org/abs/2305.19765,https://arxiv.org/pdf/2305.19765,10.48550/arxiv.2305.19765,NOT_ASSESSED_AT_BROAD_LEVEL
100,PRIMARY,P0171,RG7847D09333510B20,Efficient Adversarial Contrastive Learning via Robustness-Aware Coreset Selection,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0171.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0171.pdf,PDF,http://arxiv.org/abs/2302.03857,https://arxiv.org/pdf/2302.03857,10.48550/arxiv.2302.03857,NOT_ASSESSED_AT_BROAD_LEVEL
101,PRIMARY,P0159,RG8C763C55DBD85090,In-the-Wild Model Organisms: Mitigating Undesirable Emergent Behaviors in Production LLM Post-Training via Data Attribution,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0159.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0159.pdf,PDF,http://arxiv.org/abs/2602.11079,https://arxiv.org/pdf/2602.11079,NOT_REPORTED_BY_SOURCE,NOT_ASSESSED_AT_BROAD_LEVEL
102,PRIMARY,P0377,RGB0E150D56A620552,DNN-Based PolSAR Image Classification on Noisy Labels,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0377.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0377.pdf,PDF,https://doi.org/10.1109/jstars.2022.3168799,https://ieeexplore.ieee.org/ielx7/4609443/9656571/09762029.pdf,10.1109/jstars.2022.3168799,NOT_ASSESSED_AT_BROAD_LEVEL
104,PRIMARY,P0190,RG519E2DF5743D0F4D,Coreset Selection via LLM-based Concept Bottlenecks,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0190.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0190.pdf,PDF,http://arxiv.org/abs/2502.16733,https://arxiv.org/pdf/2502.16733,10.48550/arxiv.2502.16733,NOT_ASSESSED_AT_BROAD_LEVEL
108,PRIMARY,P0472,RG3C73E2C9D0A9F7D6,SEED: Targeted Data Selection by Weighted Independent Set,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0472.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0472.pdf,PDF,https://arxiv.org/abs/2605.15691,https://arxiv.org/pdf/2605.15691,NOT_REPORTED_BY_SOURCE,NOT_ASSESSED_AT_BROAD_LEVEL
109,PRIMARY,P0146,RG89B377D5C9F39EEF,Balanced Self-Paced Learning for Generative Adversarial Clustering Network,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0146.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0146.pdf,PDF,https://doi.org/10.1109/cvpr.2019.00452,NOT_REPORTED_BY_SOURCE,10.1109/cvpr.2019.00452,NOT_ASSESSED_AT_BROAD_LEVEL
110,PRIMARY,P0205,RG365E4B43FCF0F871,A Negative Result on Gradient Matching for Selective Backprop,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0205.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0205.pdf,PDF,http://arxiv.org/abs/2312.05021,https://arxiv.org/pdf/2312.05021,10.48550/arxiv.2312.05021,NOT_ASSESSED_AT_BROAD_LEVEL
111,PRIMARY,P0344,RG610B67D24BB539BC,Reinforced Training Data Selection for Domain Adaptation,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0344.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0344.pdf,PDF,https://doi.org/10.18653/v1/p19-1189,https://www.aclweb.org/anthology/P19-1189.pdf,10.18653/v1/p19-1189,NOT_ASSESSED_AT_BROAD_LEVEL
112,PRIMARY,P0114,RGF3A1AD28D0CCDCCE,Data Pruning by Information Maximization,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0114.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0114.pdf,PDF,https://arxiv.org/abs/2506.01701,NOT_REPORTED_BY_SOURCE,NOT_REPORTED_BY_SOURCE,NOT_ASSESSED_AT_BROAD_LEVEL
113,PRIMARY,P0014,RG09C0B0AB9A8300CA,Bridging Saliency Detection to Weakly Supervised Object Detection Based on Self-paced Curriculum Learning,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0014.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0014.pdf,PDF,http://arxiv.org/abs/1703.01290,https://arxiv.org/pdf/1703.01290,10.48550/arxiv.1703.01290,NOT_ASSESSED_AT_BROAD_LEVEL
114,PRIMARY,P0032,RG3EF67134F23E18B8,DsDm: Model-Aware Dataset Selection with Datamodels,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0032.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0032.pdf,PDF,https://proceedings.mlr.press/v235/engstrom24a.html,NOT_REPORTED_BY_SOURCE,NOT_REPORTED_BY_SOURCE,NOT_ASSESSED_AT_BROAD_LEVEL
115,PRIMARY,P0229,RGF22429890132EBC0,Self-Paced Learning for Images of Antinuclear Antibodies,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0229.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0229.pdf,PDF,https://doi.org/10.1109/tmi.2025.3637237,https://arxiv.org/pdf/2511.21519,10.1109/tmi.2025.3637237,NOT_ASSESSED_AT_BROAD_LEVEL
119,PRIMARY,P0073,RG29B778F8F0E00D96,PDAC: Efficient Coreset Selection for Continual Learning via Probability Density Awareness,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0073.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0073.pdf,PDF,http://arxiv.org/abs/2511.09487,https://arxiv.org/pdf/2511.09487,10.48550/arxiv.2511.09487,NOT_ASSESSED_AT_BROAD_LEVEL
120,PRIMARY,P0066,RGDF7060DDA7EB2B77,Cram Less to Fit More: Training Data Pruning Improves Memorization of Facts,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0066.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0066.pdf,PDF,http://arxiv.org/abs/2604.08519,https://arxiv.org/pdf/2604.08519,10.48550/arxiv.2604.08519,NOT_ASSESSED_AT_BROAD_LEVEL
122,PRIMARY,P0353,RGCBDDF743A884393C,Batch Sampling for Experience Replay,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0353.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0353.pdf,PDF,https://doi.org/10.1145/3632410.3632469,https://dl.acm.org/doi/pdf/10.1145/3632410.3632469,10.1145/3632410.3632469,NOT_ASSESSED_AT_BROAD_LEVEL
123,PRIMARY,P0459,RG0FC21BBDD16AA2D4,ExpReS-VLA: Specializing Vision-Language-Action Models Through Experience Replay and Retrieval,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0459.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0459.pdf,PDF,http://arxiv.org/abs/2511.06202,https://arxiv.org/pdf/2511.06202,10.48550/arxiv.2511.06202,NOT_ASSESSED_AT_BROAD_LEVEL
124,PRIMARY,P0429,RG19827FEECA4BADC0,Airport Detection Using End-to-End Convolutional Neural Network with Hard Example Mining,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0429.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0429.pdf,PDF,https://doi.org/10.3390/rs9111198,https://www.mdpi.com/2072-4292/9/11/1198/pdf?version=1511425391,10.3390/rs9111198,NOT_ASSESSED_AT_BROAD_LEVEL
125,PRIMARY,P0071,RG1CEDCFA1127E574E,CS-Shapley: Class-wise Shapley Values for Data Valuation in Classification,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0071.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0071.pdf,PDF,http://arxiv.org/abs/2211.06800,https://arxiv.org/pdf/2211.06800,10.48550/arxiv.2211.06800,NOT_ASSESSED_AT_BROAD_LEVEL
126,PRIMARY,P0317,RG6701A4112FBFD660,On The Power of Curriculum Learning in Training Deep Networks,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0317.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0317.pdf,PDF,http://arxiv.org/abs/1904.03626,https://arxiv.org/pdf/1904.03626,10.48550/arxiv.1904.03626,NOT_ASSESSED_AT_BROAD_LEVEL
127,PRIMARY,P0312,RG7BE3267C80F9E0C0,Open set label noise learning with robust sample selection and margin-guided module,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0312.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0312.pdf,PDF,http://arxiv.org/abs/2501.04269,https://arxiv.org/pdf/2501.04269,10.48550/arxiv.2501.04269,NOT_ASSESSED_AT_BROAD_LEVEL
128,PRIMARY,P0441,RGB2460D62DC9DC736,Improved Multi-Person 2D Human Pose Estimation Using Attention Mechanisms and Hard Example Mining,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0441.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0441.pdf,PDF,https://doi.org/10.3390/su151813363,https://www.mdpi.com/2071-1050/15/18/13363/pdf?version=1693998733,10.3390/su151813363,NOT_ASSESSED_AT_BROAD_LEVEL
129,PRIMARY,P0489,RG124AE52E7CF3D6B2,Constraint-Data-Value-Maximization: Utilizing Data Attribution for Effective Data Pruning in Low-Data Environments,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0489.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0489.pdf,PDF,https://arxiv.org/abs/2605.11312,https://arxiv.org/pdf/2605.11312,10.48550/arxiv.2605.11312,NOT_ASSESSED_AT_BROAD_LEVEL
133,PRIMARY,P0189,RGD8453AB27200DCF8,InfoBatch: Lossless Training Speed Up by Unbiased Dynamic Data Pruning,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0189.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0189.pdf,PDF,http://arxiv.org/abs/2303.04947,https://arxiv.org/pdf/2303.04947,10.48550/arxiv.2303.04947,NOT_ASSESSED_AT_BROAD_LEVEL
135,PRIMARY,P0125,RG257CE5209DBE82CF,Attention-based Experience Replay Framework for Continual Learning of Agnostic Time Series Forecasting Models,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0125.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0125.pdf,PDF,https://arxiv.org/abs/2607.20493,https://arxiv.org/pdf/2607.20493,10.48550/arxiv.2607.20493,NOT_ASSESSED_AT_BROAD_LEVEL
136,PRIMARY,P0479,RG0BFC640E71C90A19,RS-Prune: Training-Free Data Pruning at High Ratios for Efficient Remote Sensing Diffusion Foundation Models,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0479.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0479.pdf,PDF,http://arxiv.org/abs/2512.23239,https://arxiv.org/pdf/2512.23239,10.48550/arxiv.2512.23239,NOT_ASSESSED_AT_BROAD_LEVEL
140,PRIMARY,P0108,RG1C4E771B353938DC,Task-moment mismatch: diagnosing failures of coverage-based methods on heavy-tailed distributions in coreset selection,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0108.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0108.pdf,PDF,https://doi.org/10.1038/s41598-026-64763-7,https://www.nature.com/articles/s41598-026-64763-7_reference.pdf,10.1038/s41598-026-64763-7,NOT_ASSESSED_AT_BROAD_LEVEL
141,PRIMARY,P0201,RG03F173486CBE53AB,Probabilistic Bilevel Coreset Selection,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0201.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0201.pdf,PDF,http://arxiv.org/abs/2301.09880,https://arxiv.org/pdf/2301.09880,10.48550/arxiv.2301.09880,NOT_ASSESSED_AT_BROAD_LEVEL
