reading_rank,selection_role,paper_id,queue_id,title,source_action,artifact_role,url,destination,source_authority,resolution_reason,broad_source_path,broad_source_format,primary_url,full_text_url,doi,screened_credit
63,PRIMARY,P0212,RG124AE52E7CF3D6B2,Constraint-Data-Value-Maximization: Utilizing Data Attribution for Effective Data Pruning in Low-Data Environments,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0212.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0212.pdf,PDF,https://arxiv.org/abs/2605.11312,https://arxiv.org/pdf/2605.11312,10.48550/arxiv.2605.11312,NOT_ASSESSED_AT_BROAD_LEVEL
66,PRIMARY,P0491,RG9E8D0DEFF0281A38,Exploring 3D Dataset Pruning,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0491.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0491.pdf,PDF,http://arxiv.org/abs/2603.00651,https://arxiv.org/pdf/2603.00651,NOT_REPORTED_BY_SOURCE,NOT_ASSESSED_AT_BROAD_LEVEL
67,PRIMARY,P0382,RGADDFA268E7143B7C,A Bayesian Approach To Analysing Training Data Attribution In Deep Learning,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0382.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0382.pdf,PDF,http://arxiv.org/abs/2305.19765,https://arxiv.org/pdf/2305.19765,10.48550/arxiv.2305.19765,NOT_ASSESSED_AT_BROAD_LEVEL
68,PRIMARY,P0125,RG3EF67134F23E18B8,DsDm: Model-Aware Dataset Selection with Datamodels,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0125.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0125.pdf,PDF,https://proceedings.mlr.press/v235/engstrom24a.html,NOT_REPORTED_BY_SOURCE,NOT_REPORTED_BY_SOURCE,NOT_ASSESSED_AT_BROAD_LEVEL
69,PRIMARY,P0251,RG9BE47F5B4499831F,Self-Paced Learning with Adaptive Deep Visual Embeddings,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0251.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0251.pdf,PDF,http://arxiv.org/abs/1807.09200,https://arxiv.org/pdf/1807.09200,10.48550/arxiv.1807.09200,NOT_ASSESSED_AT_BROAD_LEVEL
70,PRIMARY,P0059,RG7847D09333510B20,Efficient Adversarial Contrastive Learning via Robustness-Aware Coreset Selection,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0059.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0059.pdf,PDF,http://arxiv.org/abs/2302.03857,https://arxiv.org/pdf/2302.03857,10.48550/arxiv.2302.03857,NOT_ASSESSED_AT_BROAD_LEVEL
71,PRIMARY,P0165,RGB86125EC3F244E8D,MODE: Multi-Objective Adaptive Coreset Selection,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0165.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0165.pdf,PDF,http://arxiv.org/abs/2512.21152,https://arxiv.org/pdf/2512.21152,10.48550/arxiv.2512.21152,NOT_ASSESSED_AT_BROAD_LEVEL
72,PRIMARY,P0318,RG200EB44A242AEFC7,Sample Selection for Fair and Robust Training,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0318.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0318.pdf,PDF,http://arxiv.org/abs/2110.14222,https://arxiv.org/pdf/2110.14222,10.48550/arxiv.2110.14222,NOT_ASSESSED_AT_BROAD_LEVEL
73,PRIMARY,P0246,RG756A41981DC69BA5,Example Forgetting: A Novel Approach to Explain and Interpret Deep Neural Networks in Seismic Interpretation,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0246.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0246.pdf,PDF,https://doi.org/10.1109/tgrs.2022.3178112,https://arxiv.org/pdf/2302.14644,10.1109/tgrs.2022.3178112,NOT_ASSESSED_AT_BROAD_LEVEL
74,PRIMARY,P0255,RG62D350DB6CD76259,Adversarial Coreset Selection for Efficient Robust Training,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0255.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0255.pdf,PDF,https://doi.org/10.1007/s11263-023-01860-4,https://link.springer.com/content/pdf/10.1007/s11263-023-01860-4.pdf,10.1007/s11263-023-01860-4;10.48550/arxiv.2209.05785,NOT_ASSESSED_AT_BROAD_LEVEL
76,PRIMARY,P0454,RGCBDDF743A884393C,Batch Sampling for Experience Replay,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0454.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0454.pdf,PDF,https://doi.org/10.1145/3632410.3632469,https://dl.acm.org/doi/pdf/10.1145/3632410.3632469,10.1145/3632410.3632469,NOT_ASSESSED_AT_BROAD_LEVEL
78,PRIMARY,P0336,RGB6E5175FEF9960BD,On the Effectiveness of Curriculum Learning in Educational Text Scoring,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0336.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0336.pdf,PDF,https://doi.org/10.1609/aaai.v37i12.26707,https://ojs.aaai.org/index.php/AAAI/article/download/26707/26479,10.1609/aaai.v37i12.26707,NOT_ASSESSED_AT_BROAD_LEVEL
79,PRIMARY,P0417,RG5D8A3E8CDC70E4D7,Dynamic Data Selection for Curriculum Learning via Ability Estimation,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0417.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0417.pdf,PDF,https://doi.org/10.18653/v1/2020.findings-emnlp.48,https://www.aclweb.org/anthology/2020.findings-emnlp.48.pdf,10.18653/v1/2020.findings-emnlp.48;10.48550/arxiv.2011.00080,NOT_ASSESSED_AT_BROAD_LEVEL
81,PRIMARY,P0272,RGAA447F4B312AD3C0,Cold-Start Data Selection for Better Few-shot Language Model Fine-tuning: A Prompt-based Uncertainty Propagation Approach,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0272.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0272.pdf,PDF,https://doi.org/10.18653/v1/2023.acl-long.141,https://aclanthology.org/2023.acl-long.141.pdf,10.18653/v1/2023.acl-long.141,NOT_ASSESSED_AT_BROAD_LEVEL
82,PRIMARY,P0412,RG8979E3BD1560FA0E,The impact of training data selection on the software defect prediction performance and data complexity,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0412.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0412.pdf,PDF,https://doi.org/10.11591/eei.v11i5.3698,https://beei.org/index.php/EEI/article/download/3698/2959,10.11591/eei.v11i5.3698,NOT_ASSESSED_AT_BROAD_LEVEL
85,PRIMARY,P0416,RGE5D522CCAF8B579E,Intriguing Properties of Data Attribution on Diffusion Models,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0416.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0416.pdf,PDF,http://arxiv.org/abs/2311.00500,https://arxiv.org/pdf/2311.00500,10.48550/arxiv.2311.00500,NOT_ASSESSED_AT_BROAD_LEVEL
87,PRIMARY,P0289,RGED1DACF969323F31,"Prioritized Training on Points that are Learnable, Worth Learning, and Not Yet Learnt",REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0289.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0289.pdf,PDF,http://arxiv.org/abs/2206.07137,https://arxiv.org/pdf/2206.07137,10.48550/arxiv.2206.07137,NOT_ASSESSED_AT_BROAD_LEVEL
88,PRIMARY,P0224,RGB6D371B9EDD8E67A,NLU on Data Diets: Dynamic Data Subset Selection for NLP Classification Tasks,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0224.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0224.pdf,PDF,https://doi.org/10.18653/v1/2023.sustainlp-1.9,https://aclanthology.org/2023.sustainlp-1.9.pdf,10.18653/v1/2023.sustainlp-1.9;10.48550/arxiv.2306.03208,NOT_ASSESSED_AT_BROAD_LEVEL
90,PRIMARY,P0429,RG7F3F7EB83A85BA9C,Class-Incremental Experience Replay for Continual Learning under Concept Drift,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0429.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0429.pdf,PDF,https://doi.org/10.1109/cvprw53098.2021.00404,https://arxiv.org/pdf/2104.11861,10.1109/cvprw53098.2021.00404;10.48550/arxiv.2104.11861,NOT_ASSESSED_AT_BROAD_LEVEL
93,PRIMARY,P0013,RGE2217F5FC7A86FF6,Rethinking Experience Replay: a Bag of Tricks for Continual Learning,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0013.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0013.pdf,PDF,https://doi.org/10.1109/icpr48806.2021.9412614,http://hdl.handle.net/11380/1211822,10.1109/icpr48806.2021.9412614;10.48550/arxiv.2010.05595,NOT_ASSESSED_AT_BROAD_LEVEL
96,PRIMARY,P0056,RG0BE6AC1A963C79BD,PADP: progressive and adaptive data pruning for efficient incremental learning,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0056.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0056.pdf,PDF,https://doi.org/10.1038/s41598-026-43959-x,https://www.nature.com/articles/s41598-026-43959-x_reference.pdf,10.1038/s41598-026-43959-x,NOT_ASSESSED_AT_BROAD_LEVEL
97,PRIMARY,P0300,RG2EEE50021E0C9BD8,Exploring Learning Complexity for Efficient Downstream Dataset Pruning,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0300.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0300.pdf,PDF,http://arxiv.org/abs/2402.05356,https://arxiv.org/pdf/2402.05356,10.48550/arxiv.2402.05356,NOT_ASSESSED_AT_BROAD_LEVEL
98,PRIMARY,P0479,RG96ED71161DE9A09A,Cross-Platform Chinese Offensive Comment Detection via Dual-Threshold Hard Example Mining,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0479.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0479.pdf,PDF,https://arxiv.org/abs/2606.27629,https://arxiv.org/pdf/2606.27629,NOT_REPORTED_BY_SOURCE,NOT_ASSESSED_AT_BROAD_LEVEL
99,PRIMARY,P0196,RGAD81DA55921F8FC7,Uncertainty-Aware Learning against Label Noise on Imbalanced Datasets,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0196.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0196.pdf,PDF,https://doi.org/10.1609/aaai.v36i6.20654,https://ojs.aaai.org/index.php/AAAI/article/download/20654/20413,10.1609/aaai.v36i6.20654,NOT_ASSESSED_AT_BROAD_LEVEL
100,PRIMARY,P0307,RG1C4E771B353938DC,Task-moment mismatch: diagnosing failures of coverage-based methods on heavy-tailed distributions in coreset selection,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0307.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0307.pdf,PDF,https://doi.org/10.1038/s41598-026-64763-7,https://www.nature.com/articles/s41598-026-64763-7_reference.pdf,10.1038/s41598-026-64763-7,NOT_ASSESSED_AT_BROAD_LEVEL
101,PRIMARY,P0200,RGFDF366471074E7BB,DeepCore: A Comprehensive Library for Coreset Selection in Deep Learning,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0200.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0200.pdf,PDF,http://arxiv.org/abs/2204.08499,https://arxiv.org/pdf/2204.08499,10.48550/arxiv.2204.08499,NOT_ASSESSED_AT_BROAD_LEVEL
102,PRIMARY,P0047,RG0769FEADDE630325,Meta-Guided Sample Reweighting for Robust Cross-Modal Hashing Retrieval with Noisy Labels,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0047.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0047.pdf,PDF,https://doi.org/10.1609/aaai.v40i11.37894,https://ojs.aaai.org/index.php/AAAI/article/download/37894/41856,10.1609/aaai.v40i11.37894,NOT_ASSESSED_AT_BROAD_LEVEL
103,PRIMARY,P0428,RG6015B6F785C98A08,BERT on a Data Diet: Finding Important Examples by Gradient-Based Pruning,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0428.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0428.pdf,PDF,http://arxiv.org/abs/2211.05610,https://arxiv.org/pdf/2211.05610,10.48550/arxiv.2211.05610,NOT_ASSESSED_AT_BROAD_LEVEL
106,PRIMARY,P0156,RGC2403EE662227193,Utility-Diversity Aware Online Batch Selection for LLM Supervised Fine-tuning,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0156.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0156.pdf,PDF,https://arxiv.org/abs/2510.16882,https://arxiv.org/pdf/2510.16882,10.48550/arxiv.2510.16882,NOT_ASSESSED_AT_BROAD_LEVEL
107,PRIMARY,P0322,RGB2460D62DC9DC736,Improved Multi-Person 2D Human Pose Estimation Using Attention Mechanisms and Hard Example Mining,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0322.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0322.pdf,PDF,https://doi.org/10.3390/su151813363,https://www.mdpi.com/2071-1050/15/18/13363/pdf?version=1693998733,10.3390/su151813363,NOT_ASSESSED_AT_BROAD_LEVEL
110,PRIMARY,P0431,RGFD39318508B5326A,Data-Efficient Training by Evolved Sampling,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0431.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0431.pdf,PDF,https://openreview.net/forum?id=pzCzqFdHd3,https://openreview.net/pdf?id=pzCzqFdHd3,NOT_REPORTED_BY_SOURCE,NOT_ASSESSED_AT_BROAD_LEVEL
111,PRIMARY,P0145,RGCD2D2100BA9A77FD,Identifying Mislabeled Data using the Area Under the Margin Ranking,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0145.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0145.pdf,PDF,http://arxiv.org/abs/2001.10528,https://arxiv.org/pdf/2001.10528,10.48550/arxiv.2001.10528,NOT_ASSESSED_AT_BROAD_LEVEL
113,PRIMARY,P0340,RGBF50D1FDD58BCFE5,A Structural SVM Based Approach for Optimizing Partial AUC,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0340.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0340.pdf,PDF,http://citeseerx.ist.psu.edu/viewdoc/summary?doi=10.1.1.422.1875,NOT_REPORTED_BY_SOURCE,NOT_REPORTED_BY_SOURCE,NOT_ASSESSED_AT_BROAD_LEVEL
114,PRIMARY,P0278,RG89B377D5C9F39EEF,Balanced Self-Paced Learning for Generative Adversarial Clustering Network,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0278.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0278.pdf,PDF,https://doi.org/10.1109/cvpr.2019.00452,NOT_REPORTED_BY_SOURCE,10.1109/cvpr.2019.00452,NOT_ASSESSED_AT_BROAD_LEVEL
117,PRIMARY,P0298,RGDF7060DDA7EB2B77,Cram Less to Fit More: Training Data Pruning Improves Memorization of Facts,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0298.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0298.pdf,PDF,http://arxiv.org/abs/2604.08519,https://arxiv.org/pdf/2604.08519,10.48550/arxiv.2604.08519,NOT_ASSESSED_AT_BROAD_LEVEL
118,PRIMARY,P0486,RG2BAD4785250C261A,Efficient Active Learning for Image Classification and Segmentation\n using a Sample Selection and Conditional Generative Adversarial Network,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0486.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0486.pdf,PDF,http://arxiv.org/abs/1806.05473,https://arxiv.org/pdf/1806.05473,10.48550/arxiv.1806.05473,NOT_ASSESSED_AT_BROAD_LEVEL
119,PRIMARY,P0208,RG2855429B4B6928E6,PASS: Peer-Agreement based Sample Selection for training with Noisy Labels,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0208.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0208.pdf,PDF,http://arxiv.org/abs/2303.10802,https://arxiv.org/pdf/2303.10802,10.48550/arxiv.2303.10802,NOT_ASSESSED_AT_BROAD_LEVEL
121,PRIMARY,P0295,RG0B03E874F7773B58,Enhancing Sample Selection Against Label Noise by Cutting Mislabeled Easy Examples,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0295.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0295.pdf,PDF,http://arxiv.org/abs/2502.08227,https://arxiv.org/pdf/2502.08227,10.48550/arxiv.2502.08227,NOT_ASSESSED_AT_BROAD_LEVEL
122,PRIMARY,P0142,RG9C9AD73F23D54116,Learn the Time to Learn: Replay Scheduling in Continual Learning,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0142.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0142.pdf,PDF,http://arxiv.org/abs/2209.08660,https://arxiv.org/pdf/2209.08660,10.48550/arxiv.2209.08660,NOT_ASSESSED_AT_BROAD_LEVEL
123,PRIMARY,P0434,RG0BFC640E71C90A19,RS-Prune: Training-Free Data Pruning at High Ratios for Efficient Remote Sensing Diffusion Foundation Models,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0434.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0434.pdf,PDF,http://arxiv.org/abs/2512.23239,https://arxiv.org/pdf/2512.23239,10.48550/arxiv.2512.23239,NOT_ASSESSED_AT_BROAD_LEVEL
125,PRIMARY,P0438,RG7847EF6B0844A898,Training data selection for event classification in a highly variable environment,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0438.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0438.pdf,PDF,https://doi.org/10.1117/12.2617153,https://www.osti.gov/servlets/purl/1909106,10.1117/12.2617153,NOT_ASSESSED_AT_BROAD_LEVEL
126,PRIMARY,P0067,RGDF86884201588E4B,Adaptive Ranking-based Sample Selection for Weakly Supervised Class-imbalanced Text Classification,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0067.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0067.pdf,PDF,https://doi.org/10.18653/v1/2022.findings-emnlp.119,https://aclanthology.org/2022.findings-emnlp.119.pdf,10.18653/v1/2022.findings-emnlp.119,NOT_ASSESSED_AT_BROAD_LEVEL
127,PRIMARY,P0009,RGD6236EB3C8AFB0E1,Open-set Label Noise Can Improve Robustness Against Inherent Label Noise,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0009.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0009.pdf,PDF,http://arxiv.org/abs/2106.10891,https://arxiv.org/pdf/2106.10891,10.48550/arxiv.2106.10891,NOT_ASSESSED_AT_BROAD_LEVEL
130,PRIMARY,P0155,RG94907AB49BBE2A6B,\emph{FoQuS}: A Forgetting-Quality Coreset Selection Framework for Automatic Modulation Recognition,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0155.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0155.pdf,PDF,http://arxiv.org/abs/2509.08300,https://arxiv.org/pdf/2509.08300,10.48550/arxiv.2509.08300,NOT_ASSESSED_AT_BROAD_LEVEL
131,PRIMARY,P0297,RG7BE3267C80F9E0C0,Open set label noise learning with robust sample selection and margin-guided module,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0297.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0297.pdf,PDF,http://arxiv.org/abs/2501.04269,https://arxiv.org/pdf/2501.04269,10.48550/arxiv.2501.04269,NOT_ASSESSED_AT_BROAD_LEVEL
132,PRIMARY,P0365,RG062691A4D7811C1A,IdentifyMix: An efficient two-stage learning approach to combating label noise,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0365.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0365.pdf,PDF,http://dx.doi.org/10.23952/jano.5.2023.2.04,http://jano.biemdas.com/issues/JANO2023-2-4.pdf,10.23952/jano.5.2023.2.04,NOT_ASSESSED_AT_BROAD_LEVEL
