reading_rank,selection_role,paper_id,queue_id,title,source_action,artifact_role,url,destination,source_authority,resolution_reason,broad_source_path,broad_source_format,primary_url,full_text_url,doi,screened_credit
172,PRIMARY,P0378,RG94E6E25490BFAEE3,Solving Continual Learning with Noisy Labels by Sample Selection and Replay,DISCOVERY_REQUIRED,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:no verified direct PDF URL,NOT_APPLICABLE_WITH_REASON:full-text source must be discovered first,NOT_APPLICABLE_WITH_REASON:full-text source not selected,NO_FULL_TEXT_URL_IN_DISCOVERY_METADATA,sources/P0378.html,HTML,https://doi.org/10.1109/ijcnn54540.2023.10191077,NOT_REPORTED_BY_SOURCE,10.1109/ijcnn54540.2023.10191077,NOT_ASSESSED_AT_BROAD_LEVEL
175,PRIMARY,P0480,RGF2CC19D4B7907D48,Training Data Attribution via Approximate Unrolling,DISCOVERY_REQUIRED,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:no verified direct PDF URL,NOT_APPLICABLE_WITH_REASON:full-text source must be discovered first,NOT_APPLICABLE_WITH_REASON:full-text source not selected,NO_FULL_TEXT_URL_IN_DISCOVERY_METADATA,sources/P0480.html,HTML,https://proceedings.neurips.cc/paper_files/paper/2024/hash/7af60ccb99c7a434a0d9d9c1fb00ca94-Abstract-Conference.html,NOT_REPORTED_BY_SOURCE,10.52202/079017-2129,NOT_ASSESSED_AT_BROAD_LEVEL
186,PRIMARY,P0010,RG5076E06200F9A860,Accounting for Variance in Machine Learning Benchmarks,DISCOVERY_REQUIRED,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:no verified direct PDF URL,NOT_APPLICABLE_WITH_REASON:full-text source must be discovered first,NOT_APPLICABLE_WITH_REASON:full-text source not selected,NO_FULL_TEXT_URL_IN_DISCOVERY_METADATA,sources/P0010.html,HTML,https://proceedings.mlsys.org/paper_files/paper/2021/hash/0184b0cd3cfb185989f858a1d9f5c1eb-Abstract.html,NOT_REPORTED_BY_SOURCE,NOT_REPORTED_BY_SOURCE,NOT_ASSESSED_AT_BROAD_LEVEL
189,PRIMARY,P0456,RG624DDDCC0C8A6C94,Learning from Noisy Labels with Complementary Loss Functions,DISCOVERY_REQUIRED,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:no verified direct PDF URL,NOT_APPLICABLE_WITH_REASON:full-text source must be discovered first,NOT_APPLICABLE_WITH_REASON:full-text source not selected,NO_FULL_TEXT_URL_IN_DISCOVERY_METADATA,sources/P0456.html,HTML,https://doi.org/10.1609/aaai.v35i11.17213,NOT_REPORTED_BY_SOURCE,10.1609/aaai.v35i11.17213,NOT_ASSESSED_AT_BROAD_LEVEL
191,PRIMARY,P0042,RG12DEF749A98D9AB2,Adaptive Second Order Coresets for Data-efficient Machine Learning,DISCOVERY_REQUIRED,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:no verified direct PDF URL,NOT_APPLICABLE_WITH_REASON:full-text source must be discovered first,NOT_APPLICABLE_WITH_REASON:full-text source not selected,NO_FULL_TEXT_URL_IN_DISCOVERY_METADATA,sources/P0042.html,HTML,https://doi.org/10.48550/arxiv.2207.13887,NOT_REPORTED_BY_SOURCE,10.48550/arxiv.2207.13887,NOT_ASSESSED_AT_BROAD_LEVEL
193,PRIMARY,P0451,RG4B6FE468E385D2B5,A DNN-Ensemble Method for Error Reduction and Training Data Selection in DNN Based Modeling,DISCOVERY_REQUIRED,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:no verified direct PDF URL,NOT_APPLICABLE_WITH_REASON:full-text source must be discovered first,NOT_APPLICABLE_WITH_REASON:full-text source not selected,NO_FULL_TEXT_URL_IN_DISCOVERY_METADATA,sources/P0451.html,HTML,https://doi.org/10.1109/emcsi39492.2022.9889587,NOT_REPORTED_BY_SOURCE,10.1109/emcsi39492.2022.9889587,NOT_ASSESSED_AT_BROAD_LEVEL
195,PRIMARY,P0245,RG258CEAA0B6502D28,Combating Noisy Labels with Sample Selection by Mining High-Discrepancy Examples,DISCOVERY_REQUIRED,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:no verified direct PDF URL,NOT_APPLICABLE_WITH_REASON:full-text source must be discovered first,NOT_APPLICABLE_WITH_REASON:full-text source not selected,NO_FULL_TEXT_URL_IN_DISCOVERY_METADATA,sources/P0245.html,HTML,https://openaccess.thecvf.com/content/ICCV2023/html/Xia_Combating_Noisy_Labels_with_Sample_Selection_by_Mining_High-Discrepancy_Examples_ICCV_2023_paper.html,NOT_REPORTED_BY_SOURCE,NOT_REPORTED_BY_SOURCE,NOT_ASSESSED_AT_BROAD_LEVEL
196,PRIMARY,P0033,RGEEAA6FF824332B0D,Semi-Supervised Acoustic Model Training by Discriminative Data Selection From Multiple ASR Systems’ Hypotheses,DISCOVERY_REQUIRED,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:no verified direct PDF URL,NOT_APPLICABLE_WITH_REASON:full-text source must be discovered first,NOT_APPLICABLE_WITH_REASON:full-text source not selected,FULL_TEXT_FIELD_IS_LANDING_PAGE,sources/P0033.html,HTML,https://doi.org/10.1109/taslp.2016.2562505,http://hdl.handle.net/2433/219417,10.1109/taslp.2016.2562505,NOT_ASSESSED_AT_BROAD_LEVEL
197,PRIMARY,P0439,RG4DDDEDAFF4C57B2C,Overcoming Catastrophic Forgetting in Graph Neural Networks with Experience Replay,DISCOVERY_REQUIRED,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:no verified direct PDF URL,NOT_APPLICABLE_WITH_REASON:full-text source must be discovered first,NOT_APPLICABLE_WITH_REASON:full-text source not selected,FULL_TEXT_FIELD_IS_LANDING_PAGE,sources/P0439.html,HTML,https://doi.org/10.1609/aaai.v35i5.16602,https://doi.org/10.1609/aaai.v35i5.16602,10.1609/aaai.v35i5.16602;10.48550/arxiv.2003.09908,NOT_ASSESSED_AT_BROAD_LEVEL
201,PRIMARY,P0028,RGA9FF3E7C7E6293A8,Hybrid Curriculum Learning for Emotion Recognition in Conversation,DISCOVERY_REQUIRED,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:no verified direct PDF URL,NOT_APPLICABLE_WITH_REASON:full-text source must be discovered first,NOT_APPLICABLE_WITH_REASON:full-text source not selected,FULL_TEXT_FIELD_IS_LANDING_PAGE,sources/P0028.html,HTML,https://doi.org/10.1609/aaai.v36i10.21413,https://doi.org/10.1609/aaai.v36i10.21413,10.1609/aaai.v36i10.21413,NOT_ASSESSED_AT_BROAD_LEVEL
205,PRIMARY,P0353,RGE9CA623EFA003C5D,Combination of Active Learning and Self-Paced Learning for Deep Answer Selection with Bayesian Neural Network,DISCOVERY_REQUIRED,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:no verified direct PDF URL,NOT_APPLICABLE_WITH_REASON:full-text source must be discovered first,NOT_APPLICABLE_WITH_REASON:full-text source not selected,FULL_TEXT_FIELD_IS_LANDING_PAGE,sources/P0353.html,HTML,https://doi.org/10.3233/faia200268,https://doi.org/10.3233/faia200268,10.3233/faia200268,NOT_ASSESSED_AT_BROAD_LEVEL
206,PRIMARY,P0319,RG73DDFFEB6CEB2A03,A Novel Self-Supervised Re-labeling Approach for Training with Noisy Labels,DISCOVERY_REQUIRED,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:no verified direct PDF URL,NOT_APPLICABLE_WITH_REASON:full-text source must be discovered first,NOT_APPLICABLE_WITH_REASON:full-text source not selected,NO_FULL_TEXT_URL_IN_DISCOVERY_METADATA,sources/P0319.html,HTML,https://doi.org/10.1109/wacv45572.2020.9093342,NOT_REPORTED_BY_SOURCE,10.1109/wacv45572.2020.9093342,NOT_ASSESSED_AT_BROAD_LEVEL
207,PRIMARY,P0105,RGE5C6776C367063E6,Balanced self-paced learning with feature corruption,DISCOVERY_REQUIRED,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:no verified direct PDF URL,NOT_APPLICABLE_WITH_REASON:full-text source must be discovered first,NOT_APPLICABLE_WITH_REASON:full-text source not selected,NO_FULL_TEXT_URL_IN_DISCOVERY_METADATA,sources/P0105.html,HTML,https://doi.org/10.1109/ijcnn.2017.7966104,NOT_REPORTED_BY_SOURCE,10.1109/ijcnn.2017.7966104,NOT_ASSESSED_AT_BROAD_LEVEL
211,PRIMARY,P0161,RGEFC7A3B315C9A0C3,Dynamic Soft Data Pruning: Adaptive Selection and Scheduling for Data-Efficient Learning,DISCOVERY_REQUIRED,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:no verified direct PDF URL,NOT_APPLICABLE_WITH_REASON:full-text source must be discovered first,NOT_APPLICABLE_WITH_REASON:full-text source not selected,FULL_TEXT_FIELD_IS_LANDING_PAGE,sources/P0161.html,HTML,https://doi.org/10.1145/3788149.3788245,https://doi.org/10.1145/3788149.3788245,10.1145/3788149.3788245,NOT_ASSESSED_AT_BROAD_LEVEL
220,PRIMARY,P0492,RGD6B1DD78B1293E04,Group Self-Paced Learning With a Time-Varying Regularizer for Unsupervised Change Detection,DISCOVERY_REQUIRED,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:no verified direct PDF URL,NOT_APPLICABLE_WITH_REASON:full-text source must be discovered first,NOT_APPLICABLE_WITH_REASON:full-text source not selected,NO_FULL_TEXT_URL_IN_DISCOVERY_METADATA,sources/P0492.html,HTML,https://doi.org/10.1109/tgrs.2019.2951441,NOT_REPORTED_BY_SOURCE,10.1109/tgrs.2019.2951441,NOT_ASSESSED_AT_BROAD_LEVEL
228,PRIMARY,P0409,RG216329B58A40AB01,PASS: Peer-agreement based sample selection for training with instance dependent noisy labels,DISCOVERY_REQUIRED,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:no verified direct PDF URL,NOT_APPLICABLE_WITH_REASON:full-text source must be discovered first,NOT_APPLICABLE_WITH_REASON:full-text source not selected,FULL_TEXT_FIELD_IS_LANDING_PAGE,sources/P0409.html,HTML,https://doi.org/10.1016/j.imavis.2025.105877,https://doi.org/10.1016/j.imavis.2025.105877,10.1016/j.imavis.2025.105877,NOT_ASSESSED_AT_BROAD_LEVEL
229,PRIMARY,P0310,RG45EA7BE3CA580D89,$\gamma$<i>-Razor</i>: Hardness-Aware Dataset Pruning for Efficient Neural Network Training,DISCOVERY_REQUIRED,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:no verified direct PDF URL,NOT_APPLICABLE_WITH_REASON:full-text source must be discovered first,NOT_APPLICABLE_WITH_REASON:full-text source not selected,NO_FULL_TEXT_URL_IN_DISCOVERY_METADATA,sources/P0310.html,HTML,https://doi.org/10.1109/tcss.2024.3453600,NOT_REPORTED_BY_SOURCE,10.1109/tcss.2024.3453600,NOT_ASSESSED_AT_BROAD_LEVEL
230,PRIMARY,P0481,RGF88E946F45CEE8AD,Learning With Noisy Labels Over Imbalanced Subpopulations,DISCOVERY_REQUIRED,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:no verified direct PDF URL,NOT_APPLICABLE_WITH_REASON:full-text source must be discovered first,NOT_APPLICABLE_WITH_REASON:full-text source not selected,NO_FULL_TEXT_URL_IN_DISCOVERY_METADATA,sources/P0481.html,HTML,https://doi.org/10.1109/tnnls.2024.3389676,NOT_REPORTED_BY_SOURCE,10.1109/tnnls.2024.3389676,NOT_ASSESSED_AT_BROAD_LEVEL
232,PRIMARY,P0233,RGE87B730534405D25,Self-Paced Learning and Privileged Information based Cascaded Multi-column Classification algorithm for ASD diagnosis,DISCOVERY_REQUIRED,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:no verified direct PDF URL,NOT_APPLICABLE_WITH_REASON:full-text source must be discovered first,NOT_APPLICABLE_WITH_REASON:full-text source not selected,NO_FULL_TEXT_URL_IN_DISCOVERY_METADATA,sources/P0233.html,HTML,https://doi.org/10.1109/embc46164.2021.9630150,NOT_REPORTED_BY_SOURCE,10.1109/embc46164.2021.9630150,NOT_ASSESSED_AT_BROAD_LEVEL
234,PRIMARY,P0201,RG2CA2FFEF1FA616ED,Experience Replay as an Effective Strategy for Optimizing Decentralized Federated Learning,DISCOVERY_REQUIRED,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:no verified direct PDF URL,NOT_APPLICABLE_WITH_REASON:full-text source must be discovered first,NOT_APPLICABLE_WITH_REASON:full-text source not selected,NO_FULL_TEXT_URL_IN_DISCOVERY_METADATA,sources/P0201.html,HTML,https://doi.org/10.1109/iccvw60793.2023.00362,NOT_REPORTED_BY_SOURCE,10.1109/iccvw60793.2023.00362,NOT_ASSESSED_AT_BROAD_LEVEL
235,PRIMARY,P0369,RG2B2B8D9EFA82FF58,Efficient Entity Resolution with Adaptive and Interactive Training Data Selection,DISCOVERY_REQUIRED,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:no verified direct PDF URL,NOT_APPLICABLE_WITH_REASON:full-text source must be discovered first,NOT_APPLICABLE_WITH_REASON:full-text source not selected,NO_FULL_TEXT_URL_IN_DISCOVERY_METADATA,sources/P0369.html,HTML,https://doi.org/10.1109/icdm.2015.63,NOT_REPORTED_BY_SOURCE,10.1109/icdm.2015.63,NOT_ASSESSED_AT_BROAD_LEVEL
244,PRIMARY,P0292,RGD9B98A6ACA8417B1,Datamap-Driven Tabular Coreset Selection for Classifier Training,DISCOVERY_REQUIRED,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:no verified direct PDF URL,NOT_APPLICABLE_WITH_REASON:full-text source must be discovered first,NOT_APPLICABLE_WITH_REASON:full-text source not selected,NO_FULL_TEXT_URL_IN_DISCOVERY_METADATA,sources/P0292.html,HTML,https://doi.org/10.14778/3712221.3712249,NOT_REPORTED_BY_SOURCE,10.14778/3712221.3712249,NOT_ASSESSED_AT_BROAD_LEVEL
255,PRIMARY,P0029,RG05C147937B4387FC,Active Learning for Online Nonlinear Neyman-Pearson Classification,DISCOVERY_REQUIRED,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:no verified direct PDF URL,NOT_APPLICABLE_WITH_REASON:full-text source must be discovered first,NOT_APPLICABLE_WITH_REASON:full-text source not selected,NO_FULL_TEXT_URL_IN_DISCOVERY_METADATA,sources/P0029.html,HTML,https://doi.org/10.1109/siu55565.2022.9864669,NOT_REPORTED_BY_SOURCE,10.1109/siu55565.2022.9864669,NOT_ASSESSED_AT_BROAD_LEVEL
258,PRIMARY,P0169,RG45717F25FCB4E036,Improving Hyperspectral Pixel Classification With Unsupervised Training Data Selection,DISCOVERY_REQUIRED,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:no verified direct PDF URL,NOT_APPLICABLE_WITH_REASON:full-text source must be discovered first,NOT_APPLICABLE_WITH_REASON:full-text source not selected,NO_FULL_TEXT_URL_IN_DISCOVERY_METADATA,sources/P0169.html,HTML,https://doi.org/10.1109/lgrs.2013.2273983,NOT_REPORTED_BY_SOURCE,10.1109/lgrs.2013.2273983,NOT_ASSESSED_AT_BROAD_LEVEL
267,PRIMARY,P0199,RG1326F2451F427698,From Superficial to Deep: Language Bias driven Curriculum Learning for Visual Question Answering,DISCOVERY_REQUIRED,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:no verified direct PDF URL,NOT_APPLICABLE_WITH_REASON:full-text source must be discovered first,NOT_APPLICABLE_WITH_REASON:full-text source not selected,NO_FULL_TEXT_URL_IN_DISCOVERY_METADATA,sources/P0199.html,HTML,https://doi.org/10.1145/3474085.3475492,NOT_REPORTED_BY_SOURCE,10.1145/3474085.3475492,NOT_ASSESSED_AT_BROAD_LEVEL
269,PRIMARY,P0499,RG2848302C97EF1B11,Tripartite: Tackle Noisy Labels by a More Precise Partition,DISCOVERY_REQUIRED,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:no verified direct PDF URL,NOT_APPLICABLE_WITH_REASON:full-text source must be discovered first,NOT_APPLICABLE_WITH_REASON:full-text source not selected,NO_FULL_TEXT_URL_IN_DISCOVERY_METADATA,sources/P0499.html,HTML,https://doi.org/10.48550/arxiv.2202.09579,NOT_REPORTED_BY_SOURCE,10.48550/arxiv.2202.09579,NOT_ASSESSED_AT_BROAD_LEVEL
273,PRIMARY,P0088,RG2CEC6A7CD63F7720,Understanding and Utilizing Deep Neural Networks Trained with Noisy Labels,DISCOVERY_REQUIRED,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:no verified direct PDF URL,NOT_APPLICABLE_WITH_REASON:full-text source must be discovered first,NOT_APPLICABLE_WITH_REASON:full-text source not selected,NO_FULL_TEXT_URL_IN_DISCOVERY_METADATA,sources/P0088.html,HTML,https://doi.org/10.48550/arxiv.1905.05040,NOT_REPORTED_BY_SOURCE,10.48550/arxiv.1905.05040,NOT_ASSESSED_AT_BROAD_LEVEL
274,PRIMARY,P0294,RG92435F70CF9F486B,TrACT: A Training Dynamics Aware Contrastive Learning Framework for Long-Tail Trajectory Prediction,DISCOVERY_REQUIRED,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:no verified direct PDF URL,NOT_APPLICABLE_WITH_REASON:full-text source must be discovered first,NOT_APPLICABLE_WITH_REASON:full-text source not selected,NO_FULL_TEXT_URL_IN_DISCOVERY_METADATA,sources/P0294.html,HTML,https://doi.org/10.1109/iv55156.2024.10588635,NOT_REPORTED_BY_SOURCE,10.1109/iv55156.2024.10588635,NOT_ASSESSED_AT_BROAD_LEVEL
281,PRIMARY,P0215,RG2C01298638C4378F,Cluster-Based Optimization of Training Data Selection for Image Copy Detection Models,DISCOVERY_REQUIRED,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:no verified direct PDF URL,NOT_APPLICABLE_WITH_REASON:full-text source must be discovered first,NOT_APPLICABLE_WITH_REASON:full-text source not selected,NO_FULL_TEXT_URL_IN_DISCOVERY_METADATA,sources/P0215.html,HTML,https://doi.org/10.1109/iceeng58856.2024.10566392,NOT_REPORTED_BY_SOURCE,10.1109/iceeng58856.2024.10566392,NOT_ASSESSED_AT_BROAD_LEVEL
288,PRIMARY,P0387,RG3508036A477D9A8C,DynImpt: A Dynamic Data Selection Method for Improving Model Training Efficiency,DISCOVERY_REQUIRED,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:no verified direct PDF URL,NOT_APPLICABLE_WITH_REASON:full-text source must be discovered first,NOT_APPLICABLE_WITH_REASON:full-text source not selected,NO_FULL_TEXT_URL_IN_DISCOVERY_METADATA,sources/P0387.html,HTML,https://doi.org/10.1109/tkde.2024.3482466,NOT_REPORTED_BY_SOURCE,10.1109/tkde.2024.3482466,NOT_ASSESSED_AT_BROAD_LEVEL
293,PRIMARY,P0426,RG865F1D8B112FC452,Contributing Dimension Structure of Deep Feature for Coreset Selection,DISCOVERY_REQUIRED,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:no verified direct PDF URL,NOT_APPLICABLE_WITH_REASON:full-text source must be discovered first,NOT_APPLICABLE_WITH_REASON:full-text source not selected,NO_FULL_TEXT_URL_IN_DISCOVERY_METADATA,sources/P0426.html,HTML,https://doi.org/10.1609/aaai.v38i8.28758,NOT_REPORTED_BY_SOURCE,10.1609/aaai.v38i8.28758,NOT_ASSESSED_AT_BROAD_LEVEL
297,PRIMARY,P0230,RG58273450C7E07FB2,TRAK: Attributing Model Behavior at Scale,DISCOVERY_REQUIRED,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:no verified direct PDF URL,NOT_APPLICABLE_WITH_REASON:full-text source must be discovered first,NOT_APPLICABLE_WITH_REASON:full-text source not selected,NO_FULL_TEXT_URL_IN_DISCOVERY_METADATA,sources/P0230.html,HTML,https://proceedings.mlr.press/v202/park23c.html,NOT_REPORTED_BY_SOURCE,NOT_REPORTED_BY_SOURCE,NOT_ASSESSED_AT_BROAD_LEVEL
298,PRIMARY,P0422,RGA2645A37BA2ADFA3,Understanding Black-box Predictions via Influence Functions,DISCOVERY_REQUIRED,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:no verified direct PDF URL,NOT_APPLICABLE_WITH_REASON:full-text source must be discovered first,NOT_APPLICABLE_WITH_REASON:full-text source not selected,NO_FULL_TEXT_URL_IN_DISCOVERY_METADATA,sources/P0422.html,HTML,https://proceedings.mlr.press/v70/koh17a.html,NOT_REPORTED_BY_SOURCE,NOT_REPORTED_BY_SOURCE,NOT_ASSESSED_AT_BROAD_LEVEL
302,RESERVE,P0304,RGE06C2EFF261D60BE,Application of Dataset Pruning and Dynamic Transfer Learning on Vision Transformers for MGMT Prediction on Brain MRI Images,DISCOVERY_REQUIRED,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:no verified direct PDF URL,NOT_APPLICABLE_WITH_REASON:full-text source must be discovered first,NOT_APPLICABLE_WITH_REASON:full-text source not selected,NO_FULL_TEXT_URL_IN_DISCOVERY_METADATA,sources/P0304.html,HTML,https://doi.org/10.1109/ic3it63743.2024.10869431,NOT_REPORTED_BY_SOURCE,10.1109/ic3it63743.2024.10869431,NOT_ASSESSED_AT_BROAD_LEVEL
303,RESERVE,P0114,RGEA75207D279C603C,MSPLD: Shilling Attack Detection Model Based on Meta Self-Paced Learning,DISCOVERY_REQUIRED,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:no verified direct PDF URL,NOT_APPLICABLE_WITH_REASON:full-text source must be discovered first,NOT_APPLICABLE_WITH_REASON:full-text source not selected,NO_FULL_TEXT_URL_IN_DISCOVERY_METADATA,sources/P0114.html,HTML,https://doi.org/10.1109/ijcnn52387.2021.9533622,NOT_REPORTED_BY_SOURCE,10.1109/ijcnn52387.2021.9533622,NOT_ASSESSED_AT_BROAD_LEVEL
305,RESERVE,P0108,RG6DD7DCC9907F1FB0,Sample-level Data Selection for Federated Learning,DISCOVERY_REQUIRED,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:no verified direct PDF URL,NOT_APPLICABLE_WITH_REASON:full-text source must be discovered first,NOT_APPLICABLE_WITH_REASON:full-text source not selected,NO_FULL_TEXT_URL_IN_DISCOVERY_METADATA,sources/P0108.html,HTML,https://doi.org/10.1109/infocom42981.2021.9488723,NOT_REPORTED_BY_SOURCE,10.1109/infocom42981.2021.9488723,NOT_ASSESSED_AT_BROAD_LEVEL
313,RESERVE,P0437,RG0446F40C92BDD5DD,RANSAC-based training data selection for emotion recognition from spontaneous speech,DISCOVERY_REQUIRED,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:no verified direct PDF URL,NOT_APPLICABLE_WITH_REASON:full-text source must be discovered first,NOT_APPLICABLE_WITH_REASON:full-text source not selected,NO_FULL_TEXT_URL_IN_DISCOVERY_METADATA,sources/P0437.html,HTML,https://doi.org/10.1145/1877826.1877831,NOT_REPORTED_BY_SOURCE,10.1145/1877826.1877831,NOT_ASSESSED_AT_BROAD_LEVEL
318,RESERVE,P0263,RG66B9FEEBBE8E81B1,A Study on Training Data Selection for Object Detection in Nighttime Traffic Scenes,DISCOVERY_REQUIRED,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:no verified direct PDF URL,NOT_APPLICABLE_WITH_REASON:full-text source must be discovered first,NOT_APPLICABLE_WITH_REASON:full-text source not selected,NO_FULL_TEXT_URL_IN_DISCOVERY_METADATA,sources/P0263.html,HTML,https://doi.org/10.2352/issn.2470-1173.2020.16.avm-203,NOT_REPORTED_BY_SOURCE,10.2352/issn.2470-1173.2020.16.avm-203,NOT_ASSESSED_AT_BROAD_LEVEL
319,RESERVE,P0040,RG40B6CDFE27AC4CDD,Interpretability-Driven Sample Selection Using Self Supervised Learning for Disease Classification and Segmentation,DISCOVERY_REQUIRED,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:no verified direct PDF URL,NOT_APPLICABLE_WITH_REASON:full-text source must be discovered first,NOT_APPLICABLE_WITH_REASON:full-text source not selected,NO_FULL_TEXT_URL_IN_DISCOVERY_METADATA,sources/P0040.html,HTML,https://doi.org/10.1109/tmi.2021.3061724,NOT_REPORTED_BY_SOURCE,10.1109/tmi.2021.3061724,NOT_ASSESSED_AT_BROAD_LEVEL
