paper_id,title,source_path,source_bytes,source_sha256,source_format,text_path,text_bytes,text_sha256,visible_characters,extraction_tool,receipt_path,reading_credit_granted
P0136,Zero-Shot Coreset Selection via Iterative Subspace Sampling,staging/broad_freeze_canonical_repaired_v4/sources/P0136.pdf,12351128,6BBC162930D602D73F2D9ADA583C22D6C6252DE119E9669BF0092718DC0B9EB6,PDF,staging/screened_text_canonical_repaired_v4/text/P0136.txt,119570,7A3F6585656132349C1C38549361C6B8CD8152B9B404983A310307D9DC7EEA35,64651,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_canonical_repaired_v4/text/P0136.txt.receipt.json,False
P0097,Learn like a Pathologist: Curriculum Learning by Annotator Agreement for Histopathology Image Classification,staging/broad_freeze_canonical_repaired_v4/sources/P0097.pdf,11047720,94AD5EE0FBE28A95391CA4F2BD4A447B03A42B4ED188D35BF0197290DB2E49E3,PDF,staging/screened_text_canonical_repaired_v4/text/P0097.txt,67855,17AA2D8AFA32017DBF8E39476C0A5BDE1C129BA63432D15CF2F2216618841563,43785,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_canonical_repaired_v4/text/P0097.txt.receipt.json,False
P0359,QADYNAMICS: Training Dynamics-Driven Synthetic QA Diagnostic for Zero-Shot Commonsense Question Answering,staging/broad_freeze_canonical_repaired_v4/sources/P0359.pdf,1007832,7F77497EC65F82AF821387D608D430AED106D8C0A877FAD0B9E81804AF8E738B,PDF,staging/screened_text_canonical_repaired_v4/text/P0359.txt,76422,A7B8CF3D1A2D72B63D6C13F186DA84BDB2DB7BF33785EB172EB3B17F83097546,44438,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_canonical_repaired_v4/text/P0359.txt.receipt.json,False
P0361,Self-Paced Curriculum Learning for Visual Question Answering on Remote Sensing Data,staging/broad_freeze_canonical_repaired_v4/sources/P0361.pdf,583025,7767B424E1638909A8493540E1C822AA5D8781847DE01E8AD4ED937C6036588E,PDF,staging/screened_text_canonical_repaired_v4/text/P0361.txt,28871,B3C2680A057A0310295837B7110F507FEE6AF49CBBCE69D2A68B3FFD47F36259,14975,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_canonical_repaired_v4/text/P0361.txt.receipt.json,False
P0421,Self-Paced Learning with Diversity,staging/broad_freeze_canonical_repaired_v4/sources/P0421.pdf,754481,DA3CB3F840750AA845BFCDFB19AE262E052FD977BC2C1A48BCFCCD1E1EEFD9DB,PDF,staging/screened_text_canonical_repaired_v4/text/P0421.txt,52046,DC716E6F2457D56932A840AB9C3F80434AF605524F1BE30915F3D04B23534B19,29047,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_canonical_repaired_v4/text/P0421.txt.receipt.json,False
P0051,Investigating Multi-source Active Learning for Natural Language Inference,staging/broad_freeze_canonical_repaired_v4/sources/P0051.pdf,3245207,972BD53306DEF3A83BDCD5DD161D06C7D77520FA0C44C1A15A8BCDA3DA27681F,PDF,staging/screened_text_canonical_repaired_v4/text/P0051.txt,127898,48DCA26399C9D06508CC55AE7C3C0049F3E7582FEFD38F10F5297AE9C8203046,65073,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_canonical_repaired_v4/text/P0051.txt.receipt.json,False
P0079,Sample Selection with Uncertainty of Losses for Learning with Noisy Labels,staging/broad_freeze_canonical_repaired_v4/sources/P0079.pdf,1276395,668179BD4A809324E8FEC5375E1DB342ACC2E79FE9DE3B5DA546B464A2C7E77A,PDF,staging/screened_text_canonical_repaired_v4/text/P0079.txt,126988,025F00837A3DFEC9F710A483671D205DAA14E4E3D03EFB1B08842961FADA7C45,57471,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_canonical_repaired_v4/text/P0079.txt.receipt.json,False
P0420,Calibrating Deep Neural Networks using Explicit Regularisation and Dynamic Data Pruning,staging/broad_freeze_canonical_repaired_v4/sources/P0420.pdf,476308,8AF77F6E2390CC8E0BFC0A6C12894AABD671BA30B2F7CAD65C3A8E56208C9301,PDF,staging/screened_text_canonical_repaired_v4/text/P0420.txt,100478,19CC32CDC07F7A29AA283EA21EC871B3B8BC356646F708BA18F3D3664FE95722,46172,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_canonical_repaired_v4/text/P0420.txt.receipt.json,False
P0418,Selective Experience Replay for Lifelong Learning,staging/broad_freeze_canonical_repaired_v4/sources/P0418.pdf,1691149,FAE579105B7C4614D5FAF8EA9657EEAFAE5F10F1496A23105EF0CB59B0B6D753,PDF,staging/screened_text_canonical_repaired_v4/text/P0418.txt,55683,9D4A59D882298D342B8BF05FEDB0CC51F489766373E626C3F05F8785CD02B2BB,36116,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_canonical_repaired_v4/text/P0418.txt.receipt.json,False
P0259,Data Valuation Without Training of a Model,staging/broad_freeze_canonical_repaired_v4/sources/P0259.pdf,8444950,3F63D9D93703246BBC738DC150437655BB958BC6E4932B500F0B9968BF881A6E,PDF,staging/screened_text_canonical_repaired_v4/text/P0259.txt,105703,3E52E4E939F174C8F9DA12A39EB03C76A32C3D81FC60AE0CBE8720D7A9E2C1E2,74200,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_canonical_repaired_v4/text/P0259.txt.receipt.json,False
P0171,CLIPCleaner: Cleaning Noisy Labels with CLIP,staging/broad_freeze_canonical_repaired_v4/sources/P0171.pdf,2468336,82699E612C6ACE39870ACF635A3303B9E9F86D9801BE74AB896C03020272DEF0,PDF,staging/screened_text_canonical_repaired_v4/text/P0171.txt,172755,8C38AEB634710995BC07DB97C1F5BF2E59C96C391380C7EE4DAFD84442E65F8D,69339,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_canonical_repaired_v4/text/P0171.txt.receipt.json,False
P0494,Predicting cognitive scores with graph neural networks through sample selection learning,staging/broad_freeze_canonical_repaired_v4/sources/P0494.pdf,2157120,2B364AC45FFCEE9BDDE52A40A7C48483DF3FF7CE0F2EDB897AE678BF411309A4,PDF,staging/screened_text_canonical_repaired_v4/text/P0494.txt,98797,AAFFDD8CDFC03DD40526FE47EE386ED1A8101BB781115AC62811477701A5444B,59072,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_canonical_repaired_v4/text/P0494.txt.receipt.json,False
P0085,Multi-Objective Interpolation Training for Robustness to Label Noise,staging/broad_freeze_canonical_repaired_v4/sources/P0085.pdf,2475574,D3C24F74BACFF03FE628CB9F2B7DC9DA632F90A094840FDB30AC7E4629F3D7D3,PDF,staging/screened_text_canonical_repaired_v4/text/P0085.txt,69472,E8003B79A21AFF4963778CF85AFC5DA6A369C71230E908B81A5EAF836202AD75,41313,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_canonical_repaired_v4/text/P0085.txt.receipt.json,False
P0368,S-OHEM: Stratified Online Hard Example Mining for Object Detection,staging/broad_freeze_canonical_repaired_v4/sources/P0368.pdf,950749,BE6237B976D802711E2B356B6E77D492F0EC0B9F90120B392A89F013CD951E46,PDF,staging/screened_text_canonical_repaired_v4/text/P0368.txt,36658,E4E547E3A908F86626BF8285CE2E833227FDF2DE7B0409FA619AEA8BD46FAC63,26844,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_canonical_repaired_v4/text/P0368.txt.receipt.json,False
P0292,Enhancing Sample Selection Against Label Noise by Cutting Mislabeled Easy Examples,staging/broad_freeze_canonical_repaired_v4/sources/P0292.pdf,5429558,C0119F48CCF23F16BF3955B2A587D244EC23750E931265CC6E7CA4DD45917933,PDF,staging/screened_text_canonical_repaired_v4/text/P0292.txt,90904,632D63A4144F82D28FA3C751F38B62565A0A4608636A117C94A12900FA529474,67736,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_canonical_repaired_v4/text/P0292.txt.receipt.json,False
P0139,Error Sensitivity Modulation based Experience Replay: Mitigating Abrupt Representation Drift in Continual Learning,staging/broad_freeze_canonical_repaired_v4/sources/P0139.pdf,616925,9686629ECAACA5EAF8FFC0C652ED8079CA9D3C1BF4D0C6FB966F0CA590847D6F,PDF,staging/screened_text_canonical_repaired_v4/text/P0139.txt,84339,98D217FEFB05E66383F6461ADB9D404A0203D47EA1D087B412133E98669CB4D4,51101,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_canonical_repaired_v4/text/P0139.txt.receipt.json,False
P0060,Unsupervised Domain Adaptation Via Data Pruning,staging/broad_freeze_canonical_repaired_v4/sources/P0060.pdf,706607,7462A5FD57EFD0B77BCE6AE14C420EF42EE393888C41FDEE6D9649E8BA69E201,PDF,staging/screened_text_canonical_repaired_v4/text/P0060.txt,30771,B7224D67CEC16C6C2E8A54EB9F743F3EA18DE48F96D90BE1B1685E783623EC99,17683,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_canonical_repaired_v4/text/P0060.txt.receipt.json,False
P0164,Not All Data Matters: An End-to-End Adaptive Dataset Pruning Framework for Enhancing Model Performance and Efficiency,staging/broad_freeze_canonical_repaired_v4/sources/P0164.pdf,8896851,EC87BEC94614BEED856EA54388B04BF277DC2EE8CBE58CC85330C702374368C0,PDF,staging/screened_text_canonical_repaired_v4/text/P0164.txt,78714,D403E8DEA2BD59FC14799895049C74C756634095594B59D733036B3E882D0F6B,38704,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_canonical_repaired_v4/text/P0164.txt.receipt.json,False
P0443,A Robust Pneumonia Classification Approach based on Self-Paced Learning,staging/broad_freeze_canonical_repaired_v4/sources/P0443.pdf,4432307,C79FFA752ECCB366B7E3CB18C6256FF312A3EAA17C8D298A7ED6DAA304561821,PDF,staging/screened_text_canonical_repaired_v4/text/P0443.txt,55735,C6E0092F0798CFF7594B02EE59035B201BF728187F223CE758AA9C1725C126B4,32354,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_canonical_repaired_v4/text/P0443.txt.receipt.json,False
P0142,Learn the Time to Learn: Replay Scheduling in Continual Learning,staging/broad_freeze_canonical_repaired_v4/sources/P0142.pdf,857691,C10C3AC54DD62ED5D38ED16E0AD446194A6F2779011B2489FA0EBF1007829D4E,PDF,staging/screened_text_canonical_repaired_v4/text/P0142.txt,298206,E57742404E41981AACED191A393614C98DD679E780C60107FC11771CF66C81ED,166495,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_canonical_repaired_v4/text/P0142.txt.receipt.json,False
P0055,FINE Samples for Learning with Noisy Labels,staging/broad_freeze_canonical_repaired_v4/sources/P0055.pdf,1174201,6B7C49A986065F2856F83FAD29697EEACB765F45858BFFC593B891ADCE47E6EC,PDF,staging/screened_text_canonical_repaired_v4/text/P0055.txt,101194,9C20CEE9C5EC733775BADAF9697671480A4CC146309AE97ABD3F515065FB2D7F,58640,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_canonical_repaired_v4/text/P0055.txt.receipt.json,False
P0344,Generating High Fidelity Synthetic Data via Coreset selection and Entropic Regularization,staging/broad_freeze_canonical_repaired_v4/sources/P0344.pdf,1077686,92EF96E09AC577CDCE7F97C118B7FB7250F6EC1A6C85BFBA50380DEC04555C35,PDF,staging/screened_text_canonical_repaired_v4/text/P0344.txt,37949,B8E54EADC64844826836294BB1DE2EBF44E2074D666F14978C4B108E7918C799,25643,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_canonical_repaired_v4/text/P0344.txt.receipt.json,False
P0006,SEEP: Training Dynamics Grounds Latent Representation Search for Mitigating Backdoor Poisoning Attacks,staging/broad_freeze_canonical_repaired_v4/sources/P0006.pdf,859326,0A0A51B5BDD2D74498EBD2CD812FF0B85EBEB4CE570261C846B58CA363D7FCE9,PDF,staging/screened_text_canonical_repaired_v4/text/P0006.txt,76623,07EE7885B34DC4830D0C823432B751BD403AC504DD034C0A205BD2A8DF5C037D,45003,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_canonical_repaired_v4/text/P0006.txt.receipt.json,False
P0327,DRIFT: Refining Instruction Data via On-Policy Data Attribution,staging/broad_freeze_canonical_repaired_v4/sources/P0327.pdf,1561725,8D071CEA2475EADBED3063DC64DCD1EC192F133C00B5A5BEC26040C867B84EB4,PDF,staging/screened_text_canonical_repaired_v4/text/P0327.txt,78524,8AD16E2166977CCF963672B163899F497353EBE5A214EB88B17CBD3E0271AC1E,56650,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_canonical_repaired_v4/text/P0327.txt.receipt.json,False
P0491,Exploring 3D Dataset Pruning,staging/broad_freeze_canonical_repaired_v4/sources/P0491.pdf,835548,126500E8217C8420A49E2C60FDB32A0B5C32D4A5691C692FC153A79EA7CA471B,PDF,staging/screened_text_canonical_repaired_v4/text/P0491.txt,110487,9FC37EFA4A201B2AAEC38E46299BAB8DF64C4B3835AC74C5782631E93097C757,47643,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_canonical_repaired_v4/text/P0491.txt.receipt.json,False
P0154,”Diversity and Uncertainty in Moderation” are the Key to Data Selection for Multilingual Few-shot Transfer,staging/broad_freeze_canonical_repaired_v4/sources/P0154.pdf,497440,C3ADE648F187A871B29829C43B87D7A711109C4EB2D5776EF6D2BB776F47D2E1,PDF,staging/screened_text_canonical_repaired_v4/text/P0154.txt,87860,54933AC3CEC2D7B4A2B60A34FF00FC1092264944B3DB7B66696E14E6A846AA38,48232,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_canonical_repaired_v4/text/P0154.txt.receipt.json,False
P0322,Repeated Random Sampling for Minimizing the Time-to-Accuracy of Learning,staging/broad_freeze_canonical_repaired_v4/sources/P0322.pdf,653014,926A30E30C2283C2F95C7CB6301651BE7D334C96197E94F255391D4BDC526FB1,PDF,staging/screened_text_canonical_repaired_v4/text/P0322.txt,213080,6180F308EE7ED44B2DA3F87F2FE9E0379B59B5D4327FF393231AAE5F635EE721,114914,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_canonical_repaired_v4/text/P0322.txt.receipt.json,False
P0350,Distill on a Diet: Efficient Knowledge Distillation via Learnable Data Pruning,staging/broad_freeze_canonical_repaired_v4/sources/P0350.pdf,2229970,9C990060F4B9CDA4E70A9A0728162A7DFC6610DD178DF95A0FCA9853595C5648,PDF,staging/screened_text_canonical_repaired_v4/text/P0350.txt,134014,9A8466DCFD3FF3F06E6AE7999903FB56D45A0452D766BD8288AAA9FC04ABAFE5,87017,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_canonical_repaired_v4/text/P0350.txt.receipt.json,False
P0087,A Simple and Efficient Baseline for Data Attribution on Images,staging/broad_freeze_canonical_repaired_v4/sources/P0087.pdf,3395250,1FC59CF9831D8A8B1CA89B86C659BC6C810BEE9A737D355B4796FEFA2004D0F7,PDF,staging/screened_text_canonical_repaired_v4/text/P0087.txt,67907,2C365A96D077EF439B6B4F853DB263C9CEE1AED5C9C2EAE4AF5F3C4EC426AEF6,45220,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_canonical_repaired_v4/text/P0087.txt.receipt.json,False
P0130,Reducing annotation effort in agricultural data: simple and fast unsupervised coreset selection with DINOv2 and K-means,staging/broad_freeze_canonical_repaired_v4/sources/P0130.pdf,4224001,DE824E92A7D58F7841D65FD24F8EC0B1F571351570F538CA6035F60CCACD46D9,PDF,staging/screened_text_canonical_repaired_v4/text/P0130.txt,84106,215034061A853E1D5AF9420EF3F98E3C0FAF6856910B9C4F23BF56CF66778EC1,50507,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_canonical_repaired_v4/text/P0130.txt.receipt.json,False
P0106,Investigating Active-Learning-Based Training Data Selection for Speech Spoofing Countermeasure,staging/broad_freeze_canonical_repaired_v4/sources/P0106.pdf,544247,7B07775ED214C0A12359AA84C1F77EBA88100CFEF1CA49C93A10771A569A7EFC,PDF,staging/screened_text_canonical_repaired_v4/text/P0106.txt,60408,A502ADA0CA2C53B5E9565618F492E63D776241DFDA0721BD2F4B225D2D6B62CD,30730,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_canonical_repaired_v4/text/P0106.txt.receipt.json,False
P0479,Cross-Platform Chinese Offensive Comment Detection via Dual-Threshold Hard Example Mining,staging/broad_freeze_canonical_repaired_v4/sources/P0479.pdf,1499290,FE9760A4EA79D72DBF11C2427405E453B042F6AB5B8E7E116EDCF100C65281DC,PDF,staging/screened_text_canonical_repaired_v4/text/P0479.txt,78083,53FFDB4877C5D779BD48C2A8C4EFBAB58186AFD66D4782A537601643DC82833E,43080,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_canonical_repaired_v4/text/P0479.txt.receipt.json,False
P0285,Curriculum Learning for Speech Emotion Recognition From Crowdsourced Labels,staging/broad_freeze_canonical_repaired_v4/sources/P0285.pdf,7211010,FCA02C46EE71B9C22A43331652B10D66606CE3E99F9B65BE26B89EFF09B66BE4,PDF,staging/screened_text_canonical_repaired_v4/text/P0285.txt,91165,6FDA6750A98287E28E921F0629E2937DFEBC360C3C36DD08BB57D266514660F7,57592,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_canonical_repaired_v4/text/P0285.txt.receipt.json,False
P0151,Interpreting single-cell and spatial omics data using deep neural network training dynamics,staging/broad_freeze_canonical_repaired_v4/sources/P0151.pdf,3963620,B8FCF866329EE43EF1DC7E14834F79EBD8A3F63D18FFB1A08A759EA617A19874,PDF,staging/screened_text_canonical_repaired_v4/text/P0151.txt,217559,5FDB1E68BE620DAFCFD60012ABA47847A2282AEB00F273FA81B668141E8A3F33,76121,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_canonical_repaired_v4/text/P0151.txt.receipt.json,False
P0392,Unsupervised Fine-Tuning Data Selection for ASR Using Self-Supervised Speech Models,staging/broad_freeze_canonical_repaired_v4/sources/P0392.pdf,390899,DF366FADF2AF9E6D0462C6F2B83BBE6F9257219F8A453107FF2728DA78851B3C,PDF,staging/screened_text_canonical_repaired_v4/text/P0392.txt,42215,7191D1AC2D932B52FB7720FB1FD0C42EFBE9526ACBDCC2EECB3C406C1B033289,22863,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_canonical_repaired_v4/text/P0392.txt.receipt.json,False
P0099,DynClean: Training Dynamics-based Label Cleaning for Distantly-Supervised Named Entity Recognition,staging/broad_freeze_canonical_repaired_v4/sources/P0099.pdf,1246563,0C157EDDA2144C960BA84976973657B7BB30B8A11460D582FCF6913F7C7DD62F,PDF,staging/screened_text_canonical_repaired_v4/text/P0099.txt,104585,90C57F8D2CC87186FF0CEE7ACDF3BE03182BBFB129EC8E2111155A3BA5858463,59446,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_canonical_repaired_v4/text/P0099.txt.receipt.json,False
P0032,Identifying Noise in Human-Created Datasets using Training Dynamics from Generative Models,staging/broad_freeze_canonical_repaired_v4/sources/P0032.pdf,3157440,5A931405402EEFFAFC7B6E6D5D1C9C446732ABDA7A124CA0DDDBFE5DEDF3237C,PDF,staging/screened_text_canonical_repaired_v4/text/P0032.txt,71638,E18A043E8732C3DC365AEA91C0FC1E1F94DC89D8D60AD08B95C59777D7AC6F91,44246,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_canonical_repaired_v4/text/P0032.txt.receipt.json,False
P0205,Learning What Matters: Prioritized Concept Learning via Relative Error-driven Sample Selection,staging/broad_freeze_canonical_repaired_v4/sources/P0205.pdf,5553270,ECA725659A77A3F0DF0EAC951A67529CC6264F786AB1571AFD6C03FF4320B2D0,PDF,staging/screened_text_canonical_repaired_v4/text/P0205.txt,176613,57477FF2BB4D79DD8E23FE60529877C151C6A82E06FF885664BB844F0D85EA8B,84683,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_canonical_repaired_v4/text/P0205.txt.receipt.json,False
P0402,MAGIC: Near-Optimal Data Attribution for Deep Learning,staging/broad_freeze_canonical_repaired_v4/sources/P0402.pdf,267621,C9C1D4EF73856F436200FEB89FD8C2C7AAE22D6DE5FAB3B56AF15971EAEA6EEB,PDF,staging/screened_text_canonical_repaired_v4/text/P0402.txt,62517,00072E76F47E0ED636C931FA0A9F7F5C09BE7D49678BBCCC458D115EBB7B240A,42668,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_canonical_repaired_v4/text/P0402.txt.receipt.json,False
P0175,Towards High Supervised Learning Utility Training Data Generation: Data Pruning and Column Reordering,staging/broad_freeze_canonical_repaired_v4/sources/P0175.pdf,1092439,28C31245D82F03A59AE34DBE39A81470C23D5294A379D802A3BB63CBE730CCE9,PDF,staging/screened_text_canonical_repaired_v4/text/P0175.txt,93170,1F59A310F16B9916EBE3E63FD5E60E5468E89784EB8C0160226FD085ABF08C12,55824,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_canonical_repaired_v4/text/P0175.txt.receipt.json,False
P0337,On the Effectiveness of Curriculum Learning in Educational Text Scoring,staging/broad_freeze_canonical_repaired_v4/sources/P0337.pdf,244145,B8490C3DEACE07D1E68575C441E8F10005C4944F5A65C272421B8D36F965E8EF,PDF,staging/screened_text_canonical_repaired_v4/text/P0337.txt,66600,9FBAE3C00AD52E4CA8E564983EDDBF5C8304DE9D060E27301696852D440246AF,41810,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_canonical_repaired_v4/text/P0337.txt.receipt.json,False
P0270,Training Data Selection for Record Linkage Classification,staging/broad_freeze_canonical_repaired_v4/sources/P0270.pdf,670411,7578F922A2637FF6DD1AA5A8B35AA1D85EF4849087FB18C277840FE8FDA19CCB,PDF,staging/screened_text_canonical_repaired_v4/text/P0270.txt,73636,0D7A7AF795F7C9134C475C88DFD753ED2A598DFEC10CFD7212B08B7754721361,44099,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_canonical_repaired_v4/text/P0270.txt.receipt.json,False
P0457,Directional Influence Function: Estimating Training Data Influence in Constrained Learning,staging/broad_freeze_canonical_repaired_v4/sources/P0457.pdf,506907,24EFCBFC36ADDDF0CB26EF5F78ECE24EBE31A47339505F08CDC0D39343AD8D82,PDF,staging/screened_text_canonical_repaired_v4/text/P0457.txt,100003,A40623EC83A632242B9CF425D4AB168A68606B25C3312CE4EFDC927B01FF7CC8,41807,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_canonical_repaired_v4/text/P0457.txt.receipt.json,False
P0031,Generalizing Off-Policy Learning under Sample Selection Bias,staging/broad_freeze_canonical_repaired_v4/sources/P0031.pdf,630377,6EFA6D0CA972245CF48670757248FF29FB9630472F0BB05B4D0B52ACD1605FF0,PDF,staging/screened_text_canonical_repaired_v4/text/P0031.txt,112242,3340A2FD372913F6197B6667037EBEF602E850FD6404A6510353CB29160FD68E,53632,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_canonical_repaired_v4/text/P0031.txt.receipt.json,False
P0434,RS-Prune: Training-Free Data Pruning at High Ratios for Efficient Remote Sensing Diffusion Foundation Models,staging/broad_freeze_canonical_repaired_v4/sources/P0434.pdf,1472275,C9E13CFCF5182458EA84E151355ECC908CDC1F93A58745A0411AB639AE566517,PDF,staging/screened_text_canonical_repaired_v4/text/P0434.txt,70470,AB17AC4859F9CB77CB66DAB4FE73B7C0A395CFE5FF21E98F61CBBFFFC2835EA8,41811,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_canonical_repaired_v4/text/P0434.txt.receipt.json,False
P0208,PASS: Peer-Agreement based Sample Selection for training with Noisy Labels,staging/broad_freeze_canonical_repaired_v4/sources/P0208.pdf,729319,12CF9F43299ED4E9030B37C1DA7D10346E211AECB7629DB7C9033E665636CF51,PDF,staging/screened_text_canonical_repaired_v4/text/P0208.txt,65536,8EFCAD1A2B5502A0AF0F358F3A2EF2DCCB52C097E937B856F07F85A9069570B4,44861,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_canonical_repaired_v4/text/P0208.txt.receipt.json,False
P0103,Data pruning and neural scaling laws: fundamental limitations of score-based algorithms,staging/broad_freeze_canonical_repaired_v4/sources/P0103.pdf,2592289,AA86DD12B4B6457897CA8119CDA350C8E7E7AE6979D65D57B65F3328067A32A7,PDF,staging/screened_text_canonical_repaired_v4/text/P0103.txt,164081,A89347876E8D3F4DE89F3E4033DAA6F365619032B2C4BF2FBFADEEFEB656F42C,93644,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_canonical_repaired_v4/text/P0103.txt.receipt.json,False
P0401,A Study on Training Data Selection Method for EEG Emotion Analysis using Machine Learning Algorithm,staging/broad_freeze_canonical_repaired_v4/sources/P0401.pdf,465783,47A240A115AFDD5A4BCB6468A281469286CF5D8E9F5F04BC04BA45D9B08A588E,PDF,staging/screened_text_canonical_repaired_v4/text/P0401.txt,32660,B2F99CDF57D084D6E636B10CC57DECCC2F5D558D47275159AEC1388080A4EB0A,24492,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_canonical_repaired_v4/text/P0401.txt.receipt.json,False
P0075,A Neyman-Pearson Approach to Statistical Learning,staging/broad_freeze_canonical_repaired_v4/sources/P0075.pdf,298304,E0336648125BB19F29C5E7C2FE3A19184D1E30107F3BB593B86CFBDA65866EB3,PDF,staging/screened_text_canonical_repaired_v4/text/P0075.txt,98012,0EA6BDF939798FDC3A06CFA8B04F2DF4DC8CAD3ED7502D0A172E0FCD13CD095B,56911,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_canonical_repaired_v4/text/P0075.txt.receipt.json,False
P0047,Meta-Guided Sample Reweighting for Robust Cross-Modal Hashing Retrieval with Noisy Labels,staging/broad_freeze_canonical_repaired_v4/sources/P0047.pdf,4811806,0F2E43709FB1E028E1DA20E35711458FA5B6933B7B2AA57D79C515D080DE5A30,PDF,staging/screened_text_canonical_repaired_v4/text/P0047.txt,70920,5B4DB465FFE4EBC390A817E2CE25E1FFC59DCA600188EF2BE06A40F4433B2AE5,36095,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_canonical_repaired_v4/text/P0047.txt.receipt.json,False
P0305,A Traffic Signal Recognition Algorithm Based on Self-paced Learning and Deep Learning,staging/broad_freeze_canonical_repaired_v4/sources/P0305.pdf,1221521,0F92586CE0CEE142E2C535C56BC116C3537F7F760AEA006A984891C6DF0C0872,PDF,staging/screened_text_canonical_repaired_v4/text/P0305.txt,43281,1FCEE08D39647E9A2A232404CE3F2FD1E09A0BB9BB333890BA2AD6012E03E647,24702,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_canonical_repaired_v4/text/P0305.txt.receipt.json,False
P0406,An assessment of data-centric methods for label noise identification in remote sensing data sets,staging/broad_freeze_canonical_repaired_v4/sources/P0406.pdf,6325624,C51E7BB2390952A60D6E0AB92D58651E9EBA4877743959E168B56ADA93D14FBC,PDF,staging/screened_text_canonical_repaired_v4/text/P0406.txt,68973,BE5DF39F4642ED8FB91C4DF02A45B8CE3E26D797510A217266D6953A4C90F09C,48894,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_canonical_repaired_v4/text/P0406.txt.receipt.json,False
